IDENTIFIER,SERIAL,NODE,NODEALIAS,MANAGER,AGENT,ALERTGROUP,ALERTKEY,SEVERITY,SUMMARY,STATECHANGE,FIRSTOCCURRENCE,LASTOCCURRENCE,LASTMODIFIED,POLL,TYPE,TALLY,CLASS,GRADE,LOCATION,OWNERUID,OWNERGID,ACKNOWLEDGED,FLASH,EVENTID,EXPIRETIME,PROCESSREQ,SUPPRESSESCL,CUSTOMER,SERVICE,TASKLIST,SERVERNAME,SERVERSERIAL,ORIGINALSEVERITY,COMPONENT,COMPONENTTYPE,CUSTOMERCODE,HWTYPE,IBMMANAGED,INSTANCESITUATION,OSTYPE,RESOURCEID,RESOURCETYPE,RESOURCEUSAGE,SUBCOMPONENT,SUPPORTORG,TICKETGROUP,ZHNOTIFYGROUP,ZPROCESSSTATE,ZTICKETSEVERITY,ACKEDBY,CLEAREDBY,OPERATORMESSAGE,DELETEDAT,TICKETNUMBER,INSTANCEID,ZHNOTIFYSTATE,ZBNOTIFYSTATE,ZGENERICACTIONSTATE,ZGENERICACTIONRESULTS,ZTICKETSTATE,CONSOLE,ZDCONSOLETYPE,D_CLIENT_ID,DURATION,GACDW_UID,CHIP_ID,UID,HOSTNAME,FQHN,IP_ADDRESS,AMTICKET,LASTMODIFIEDTIME,TOOL_SOURCE,TOOL_CUSTOMERCODE,FIRSTOCCURRENCE_UTC,LASTOCCURRENCE_UTC,DURATION
ccc_srvqful_xvaw_std:ccc_rocviof8san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-268-845,ccc_rocviof8san2,161.162.241.214,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:16,2016-06-19-23.04.00.000000,2016-06-19-23.02.00.000000,2016-06-19-23.02.00.000000,2016-06-19-23.04.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-268-845,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-19-23.24.46.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-417-156,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466348520,1466348520,0
ccc_srvqful_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-268-846,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:113,2016-06-19-23.05.00.000000,2016-06-19-23.02.00.000000,2016-06-19-23.02.00.000000,2016-06-19-23.05.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-268-846,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-19-23.25.46.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-417-158,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466348520,1466348520,0
ccc_memuspc_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_PHYSICAL_MEMORY                                                                                                                                                                                              ,52-268-847,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_PHYSICAL_MEMORY,ccc_memuspc_xvaw_std,0,High phisical memory used Percent: 91%,2016-06-19-23.08.01.000000,2016-06-19-23.02.01.000000,2016-06-19-23.02.01.000000,2016-06-19-23.08.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-268-847,2,AIX,ComputerSystem,ccc,,0,Used Memory Pct,,rocviof7san1.scaletccs.com,0,,Memory,,,,12,0,,ClearingEvent,,2016-06-19-23.28.46.000000,,Memory,0,0,0,,0,,Master,299,0,,,22-417-428,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466348521,1466348521,0
ccc_srvqful_xvaw_std:ccc_rocviof1san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-269-461,ccc_rocviof1san1,161.162.241.143,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk114_Path4:174,2016-06-20-00.03.00.000000,2016-06-20-00.01.00.000000,2016-06-20-00.01.00.000000,2016-06-20-00.03.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-269-461,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof1san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-00.23.47.000000,,hdisk114_Path4,0,0,0,,0,,Master,299,0,,,22-416-539,,,,,2016-07-25-13.52.57.000000,NETCOL01,ccc,1466352060,1466352060,0
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-270-776,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk145_Path1:9,2016-06-20-09.05.00.000000,2016-06-20-02.10.00.000000,2016-06-20-09.04.00.000000,2016-06-20-09.05.00.000000,0,20,83,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-270-776,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-09.25.52.000000,,hdisk145_Path1,0,0,0,,0,,Master,299,0,,,22-417-088,,,,,2016-07-25-13.52.57.000000,NETCOL01,ccc,1466359800,1466384640,24840
ccc_srvqful_xvaw_std:ccc_rocviof6san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-271-227,ccc_rocviof6san1,161.162.241.185,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:23,2016-06-20-02.58.00.000000,2016-06-20-02.57.00.000000,2016-06-20-02.57.00.000000,2016-06-20-02.58.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-271-227,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-03.18.49.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-417-394,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466362620,1466362620,0
ccc_srvqful_xvaw_std:ccc_rocviof6san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-271-299,ccc_rocviof6san2,161.162.241.186,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:14,2016-06-20-03.05.00.000000,2016-06-20-03.04.00.000000,2016-06-20-03.04.00.000000,2016-06-20-03.05.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-271-299,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-03.25.49.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-417-589,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466363040,1466363040,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-272-095,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (72%) WmiPrvSE,2016-06-20-04.48.58.000000,2016-06-20-04.23.58.000000,2016-06-20-04.23.58.000000,2016-06-20-04.48.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-272-095,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-05.09.50.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-418-985,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466367838,1466367838,0
ccc_dsp_3ntc_std:ccc_rocsapgui01:NT:C::ITM_NT_Logical_Disk                                                                                                                                                                                                     ,52-272-857,ccc_rocsapgui01,161.162.242.33,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntc_std,0,High space used (95%) for C:,2016-06-20-05.33.01.000000,2016-06-20-05.30.01.000000,2016-06-20-05.30.01.000000,2016-06-20-05.33.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-272-857,4,Windows,ComputerSystem,ccc,,0,Percent space used,,,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-20-05.53.50.000000,,C:,0,0,0,,0,,Master,299,0,,,22-418-359,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466371801,1466371801,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-272-965,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1158_Path1:18,2016-06-20-05.52.00.000000,2016-06-20-05.40.00.000000,2016-06-20-05.40.00.000000,2016-06-20-05.52.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-272-965,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-06.12.51.000000,,hdisk1158_Path1,0,0,0,,0,,Master,299,0,,,22-419-176,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466372400,1466372400,0
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-273-429,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk478_Path3:31,2016-06-20-06.33.00.000000,2016-06-20-06.25.00.000000,2016-06-20-06.29.00.000000,2016-06-20-06.33.00.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-273-429,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-06.53.51.000000,,hdisk478_Path3,0,0,0,,0,,Master,299,0,,,22-419-530,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466375100,1466375340,240
ccc_tra_xuxw_std:ccc_ptdix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-273-544,ccc_ptdix100,161.162.244.54,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 3491  PageOut: 1409,2016-06-20-06.42.58.000000,2016-06-20-06.36.58.000000,2016-06-20-06.36.58.000000,2016-06-20-06.42.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-273-544,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,ptdix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-20-07.03.51.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-419-436,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466375818,1466375818,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-273-950,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk927_Path1:20,2016-06-20-07.56.00.000000,2016-06-20-07.20.00.000000,2016-06-20-07.54.00.000000,2016-06-20-07.56.00.000000,0,20,4,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-273-950,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-08.16.52.000000,,hdisk927_Path1,0,0,0,,0,,Master,299,0,,,22-418-859,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466378400,1466380440,2040
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-273-969,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk951_Path1:17,2016-06-20-07.37.00.000000,2016-06-20-07.21.00.000000,2016-06-20-07.33.00.000000,2016-06-20-07.37.00.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-273-969,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-07.57.52.000000,,hdisk951_Path1,0,0,0,,0,,Master,299,0,,,22-419-714,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466378460,1466379180,720
ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-274-074,ccc_pgvix100,161.162.242.18,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 4841  PageOut: 3752,2016-06-20-08.19.58.000000,2016-06-20-07.31.58.000000,2016-06-20-07.31.58.000000,2016-06-20-08.19.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-274-074,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pgvix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-20-08.40.52.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-418-883,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466379118,1466379118,0
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-274-322,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk928_Path3:9,2016-06-20-08.03.00.000000,2016-06-20-08.01.00.000000,2016-06-20-08.01.00.000000,2016-06-20-08.03.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-274-322,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-08.23.52.000000,,hdisk928_Path3,0,0,0,,0,,Master,299,0,,,22-418-964,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466380860,1466380860,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-274-637,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (74%) WmiPrvSE,2016-06-20-09.18.58.000000,2016-06-20-08.33.58.000000,2016-06-20-08.58.58.000000,2016-06-20-09.18.58.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-274-637,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-09.39.53.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-420-049,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466382838,1466384338,1500
ccc_srvqful_xvaw_std:ccc_rocviof6san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-274-866,ccc_rocviof6san1,161.162.241.185,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:22,2016-06-20-08.58.00.000000,2016-06-20-08.57.00.000000,2016-06-20-08.57.00.000000,2016-06-20-08.58.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-274-866,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-09.18.52.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-419-172,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466384220,1466384220,0
ccc_srvqful_xvaw_std:ccc_rocviof6san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-274-940,ccc_rocviof6san2,161.162.241.186,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:13,2016-06-20-09.05.00.000000,2016-06-20-09.04.00.000000,2016-06-20-09.04.00.000000,2016-06-20-09.05.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-274-940,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-09.25.52.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-419-184,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466384640,1466384640,0
ccc_svc_3ntc_std:DGCTRXW4103:NT:stisvc:ITM_NT_Services                                                                                                                                                                                                         ,52-275-025,ccc_dgctrxw4103,10.98.32.135,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Services,ccc_svc_3ntc_std,0,Service in alert state. Name stisvc- state: Stopped,2016-06-21-04.13.23.000000,2016-06-20-09.13.23.000000,2016-06-20-09.13.23.000000,2016-06-21-04.13.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-025,4,Windows,OperatingSystem,ccc,,0,Service status,,dgctrxw4103.scaletccs.com,0,,Service,,,,12,0,,ClearingEvent,,2016-06-21-04.35.05.000000,,stisvc,0,0,0,,0,,Master,299,0,,,22-420-126,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466385203,1466385203,0
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-275-207,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk140_Path1:60,2016-06-24-14.58.02.000000,2016-06-20-09.31.00.000000,2016-06-24-14.52.02.000000,2016-06-24-14.58.02.000000,0,20,1-135,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-207,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-24-15.18.56.000000,,hdisk152_Path1,0,0,0,,0,,Master,299,0,,,22-419-065,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466386260,1466751122,364862
ccc_dsp_3ntw_std:ccc_ROC6CQVCTRA01:NT:_Total:ITM_NT_Logical_Disk                                                                                                                                                                                               ,52-275-694,ccc_ROC6CQVCTRA01,161.162.244.47,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntw_std,0,High space used (88%) for _Total,2016-06-26-02.24.03.000000,2016-06-20-10.19.01.000000,2016-06-20-10.19.01.000000,2016-06-26-02.24.03.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-694,2,Windows,ComputerSystem,ccc,,0,Percent space used,,roc6cqvctra01.scaletccs.com,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-26-02.44.20.000000,,_Total,0,0,0,,0,,Master,299,0,,,22-420-424,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466389141,1466389141,0
ccc_dsp_3ntw_std:ccc_ROC6CQVCTRA01:NT:D::ITM_NT_Logical_Disk                                                                                                                                                                                                   ,52-275-820,ccc_ROC6CQVCTRA01,161.162.244.47,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntw_std,0,High space used (85%) for D:,2016-06-25-01.24.02.000000,2016-06-20-10.29.01.000000,2016-06-20-10.29.01.000000,2016-06-25-01.24.02.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-820,2,Windows,ComputerSystem,ccc,,0,Percent space used,,roc6cqvctra01.scaletccs.com,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-25-01.45.03.000000,,D:,0,0,0,,0,,Master,299,0,,,22-419-508,,,,,2016-07-25-13.52.58.000000,NETCOL01,ccc,1466389741,1466389741,0
ccc_dsp_3ntc_std:ccc_rocsapgui01:NT:C::ITM_NT_Logical_Disk                                                                                                                                                                                                     ,52-275-868,ccc_rocsapgui01,161.162.242.33,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntc_std,0,High space used (95%) for C:,2016-06-20-10.36.01.000000,2016-06-20-10.34.01.000000,2016-06-20-10.34.01.000000,2016-06-20-10.36.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-868,4,Windows,ComputerSystem,ccc,,0,Percent space used,,,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-20-10.56.54.000000,,C:,0,0,0,,0,,Master,299,0,,,22-420-517,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466390041,1466390041,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-275-978,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (70%) WmiPrvSE,2016-06-20-11.03.58.000000,2016-06-20-10.43.58.000000,2016-06-20-10.58.58.000000,2016-06-20-11.03.58.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-275-978,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-11.24.54.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-420-650,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466390638,1466391538,900
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-276-169,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1160_Path3:60,2016-06-20-11.05.00.000000,2016-06-20-11.01.00.000000,2016-06-20-11.01.00.000000,2016-06-20-11.05.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-169,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-11.25.54.000000,,hdisk1160_Path3,0,0,0,,0,,Master,299,0,,,22-420-677,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466391660,1466391660,0
ccc_srvqful_xvaw_std:ccc_rocviof5san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-276-168,ccc_rocviof5san2,161.162.241.184,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk59_Path0:76,2016-06-20-11.03.00.000000,2016-06-20-11.01.00.000000,2016-06-20-11.01.00.000000,2016-06-20-11.03.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-168,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof5san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-11.23.54.000000,,hdisk59_Path0,0,0,0,,0,,Master,299,0,,,22-420-709,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466391660,1466391660,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-276-193,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1159_Path1:153,2016-06-20-11.04.00.000000,2016-06-20-11.02.00.000000,2016-06-20-11.02.00.000000,2016-06-20-11.04.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-193,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-11.24.54.000000,,hdisk1159_Path1,0,0,0,,0,,Master,299,0,,,22-419-670,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466391720,1466391720,0
